#separator:tab
#html:true
document对象中通过CSS选择器查找多个元素的方法是什么？	querySelectorAll
document对象中通过id查找元素的方法是什么？	getElementById
document对象中通过name属性查找元素的方法是什么？	getElementsByName
document对象中通过标签名查找元素的方法是什么？	getElementsByTagName
document对象中通过类名查找元素的方法是什么？	getElementsByClassName
为什么建议使用getElement系列API而不是querySelector？	性能更高，且返回的集合是动态更新的

# 遍历DOM
DOM标准中用于遍历节点的两个主要API是什么？	NodeIterator 和 TreeWalker
创建NodeIterator的方法是什么？	document.createNodeIterator
NodeIterator的nextNode方法返回什么？	下一个节点，如果没有则返回null
TreeWalker相比NodeIterator多出的能力是什么？	可以在DOM树上自由移动当前节点（如parentNode, firstChild等）

# Range API
Range对象表示什么？	HTML文档中的一个连续范围
创建Range对象的方法是什么？	new Range()
设置Range起点的方法是什么？	setStart
设置Range终点的方法是什么？	setEnd
从用户选中区域创建Range的方法是什么？	document.getSelection().getRangeAt(0)
提取Range内容的方法是什么？	extractContents
在Range位置插入节点的方法是什么？	insertNode


# CSSOM
CSSOM包含哪两个部分？	描述样式表和规则等CSS的模型部分（CSSOM）和跟元素视图相关的View部分（CSSOM View）
获取文档中所有样式表的方法是什么？	document.styleSheets
向样式表中插入新规则的方法是什么？	document.styleSheets[0].insertRule
从样式表中删除规则的方法是什么？	document.styleSheets[0].deleteRule
获取元素最终计算样式的方法是什么？	window.getComputedStyle


# CSSOM View
CSSOM View主要包含哪三个部分？	窗口API、滚动API、布局API
改变浏览器窗口大小的API是什么？	resizeTo 和 resizeBy
获取视口横向滚动距离的属性是什么？	scrollX 或 pageXOffset
获取视口纵向滚动距离的属性是什么？	scrollY 或 pageYOffset
使页面滚动到特定位置的API是什么？	scroll 或 scrollTo
使页面滚动特定距离的API是什么？	scrollBy
获取元素在交叉轴方向的高度的属性是什么？	scrollHeight
使元素滚动到可见区域的API是什么？	scrollIntoView


# 布局API
获取视口高度的属性是什么？	window.innerHeight
获取设备物理像素与CSS像素比率的属性是什么？	window.devicePixelRatio
获取元素所有盒占据的客户端矩形区域的API是什么？	getClientRects
获取元素包裹所有盒的矩形区域的API是什么？	getBoundingClientRect


# 浏览器事件
浏览器事件的三个主要来源是什么？	键盘、鼠标、触摸屏
事件传播的捕获过程是怎样的？	从外向内（从根节点到目标节点）
事件传播的冒泡过程是怎样的？	从内向外（从目标节点到根节点）
addEventListener的第三个参数可以是什么？	布尔值（true表示捕获，false表示冒泡）或对象（包含capture、once、passive等选项）


# 焦点系统
焦点系统的作用是什么？	处理键盘事件，确定键盘事件的目标元素
使元素获得焦点的方法是什么？	focus()
使元素失去焦点的方法是什么？	blur()

# 自定义事件
创建自定义事件的方法是什么？	new Event(type, options)
触发自定义事件的方法是什么？	dispatchEvent


# 性能优化
性能优化体系的四个步骤是什么？	现状评估和建立指标、技术方案、执行、结果评估和监控
前端性能的三个重要方面是什么？	页面加载性能、动画与操作性能、内存和电量消耗
为什么使用"秒开率"作为性能指标？	1秒内打开的用户体验较好，且避免超长加载用户对平均值的影响


# 工具链
工具链设计需要满足的两个基本要求是什么？	版本一致、避免冲突
工具链一般覆盖前端开发的哪些任务？	初始化项目、运行和调试、测试、发布

# 持续集成
前端持续集成的两个主要措施是什么？	预览环境、规则校验
规则校验的三种方法是什么？	页面结构扫描、运行时数据采集、代码扫描


# 搭建系统
搭建系统的目标是什么？	解决大量简单页面的生产问题
搭建系统的三种设计思路是什么？	模板化搭建、模块化搭建、数据驱动界面
搭建系统中的数据按用途分为哪两类？	界面配置数据、内容数据
搭建系统中的模板由谁生产？	前端工程师


# 前端架构
前端架构解决的三个核心问题是什么？	组件化、适配性、单页应用
适配性主要适配屏幕的哪三个要素？	单位英寸像素数（PPI）、设备像素比率（DPR）、分辨率
单页应用（SPA）的主要技术难点是什么？	逻辑页面解耦、独立开发和发布、保持前进后退历史


# 组件化方案
列举5种主流的组件化方案。	Web Component、Vue、React、Angular、自研
Web Component的主要优势是什么？	无需额外运行时支持，与现代浏览器兼容
Vue框架的两个主要特点是什么？	符合传统HTML/CSS/JS书写习惯、MVVM模式
React框架的特点是什么？	JSX语法、可配合React Native开发客户端应用

# 兼容性与适配性
适配分辨率的主要CSS单位是什么？	vw
适配DPR的主要CSS规则是什么？	viewport
适配PPI的主要CSS规则是什么？	media

# 实际应用
如何高效添加多个DOM节点？	使用DocumentFragment批量操作
如何获取元素最终渲染尺寸？	使用getBoundingClientRect()
如何实现事件委托？	在父元素监听事件，利用冒泡机制处理子元素事件
为什么移动端开发需要viewport配置？	适配不同设备的DPR（设备像素比）
SPA应用如何保持前进后退历史？	使用URL的Hash部分并监听onhashchange事件

# 前端图形学基础
前端引入图形学的主要动机是什么？	解决传统前端无法实现的先进交互效果（如光影效果）
浏览器图形学的技术栈依赖关系是什么？	OpenGL → 浏览器渲染引擎 → 前端应用
Photoshop中实现图形效果的核心技术是什么？	滤镜（Filter）
设计稿中的图形可分为哪三类？	图案（Pattern）、图片（Photo）、形状（Shape）

# 图形渲染技术
如何用代码实现云雾效果？	叠加多张不同比例的噪声图（Noise）
分形图形的特点是什么？	局部与整体相似，可无限延伸
Julia Set分形图的特点是什么？	不同常数产生完全不同的图形
如何实现色相变化效果？	将RGB转HSV修改色相后转回RGB
绿幕技术的原理是什么？	通过颜色阈值分离前景和背景
前端实现3D图形的常用库有哪些？	ThreeJS和BabylonJS

# 图形学基础设施
为什么需要GCanvas？	解决Weex/React Native等原生方案中缺失Canvas的问题
GCanvas的主要作用是什么？	在原生应用环境中提供Canvas绘制能力
G3D与ThreeJS的主要区别是什么？	更强调底层管理能力和交互支持（点选/拖拽/顶点变形）

# 交互基础设施演进
MVC架构提出的时间？	1979年左右
MVP模式的提出者和时间？	Mike于1995年提出
MVVM模式的提出背景？	2005年微软架构师为WPF设计
FLUX模式的出现时间和背景？	2014年Facebook为React设计
REDUX的出现时间？	2015年

# 现代交互体系
交互的本质是什么？	操作（输入）和看（输出）
Binding模式解决的核心问题是什么？	减少JS与Native通讯次数提升性能
手势识别中pan事件的触发条件？	手指移动超过10px
手势识别中tap事件的触发条件？	手指快速离开屏幕
手势识别中press事件的触发条件？	按压超过1.5秒
陀螺仪数据的核心问题是什么？	0-360度跳变导致计算困难
现代视图层的核心职责变化？	从被动展示变为同时处理输入输出

# 前端趋势预测
2019年图形学的发展方向？	2D/3D应用普及，替代PS滤镜效果
前端包管理的主要问题？	安全问题和依赖过多导致的性能问题
AI与前端的结合点？	视觉识别和智能研发（如自动切图）
三大框架(Vue/React/Angular)的预测？	稳定发展，生态持续成熟

# 实际应用
如何实现设计师的云雾效果需求？	叠加多张不同比例的噪声图(noise)
如何动态改变图片主色调？	RGB转HSV修改色相后转回RGB
在Weex环境中如何解决Canvas缺失问题？	使用GCanvas
如何优化手势事件的性能？	采用Binding模式减少JS-Native通讯

# JavaScript基础
对象方法中name(){}与name:function(){}的主要区别是什么？	函数的name属性不同，后者可命名用于递归
const声明数组时push操作是否允许？	允许，const仅禁止重新赋值而非修改内容
如何冻结对象防止篡改？	使用Object.freeze()
创建自定义事件的方法是什么？	new Event(type, options)
触发自定义事件的方法是什么？	dispatchEvent

# 异步与事件循环
Promise.then中setTimeout的执行顺序特点？	微任务发起的宏任务最后入队执行
同步请求为什么不被推荐？	会阻塞JavaScript执行线程
new Promise中setTimeout(resolve)与setTimeout(()=>resolve())的区别？	传参需求不同，无参时可简写
事件传播的捕获过程是怎样的？	从外向内（根节点到目标节点）
事件传播的冒泡过程是怎样的？	从内向外（目标节点到根节点）

# CSS与渲染
为什么推荐使用flex布局替代float？	避免margin兼容问题，更符合现代布局需求
CSSOM包含哪两个主要部分？	描述样式表的模型部分(CSSOM)和视图相关部分(CSSOM View)
适配不同屏幕的三个核心要素是什么？	PPI(像素密度)、DPR(设备像素比)、分辨率
分辨率适配推荐使用什么CSS单位？	vw单位
CSS规则匹配为什么从右向左？	对复杂选择器更高效，可快速过滤不匹配元素

# 浏览器原理
DOM树构建与CSSOM构建的先后关系？	CSSOM规则部分先构建，视图部分与DOM同步构建
浏览器如何检测鼠标事件目标？	从外向内逐级分配，事件捕获确定目标
修改DOM元素位置会触发什么渲染过程？	重排影响相关元素，重绘影响视觉变化
位图缓存如何优化渲染性能？	父子元素分别缓存位图，位置变化只需合成

# 工程实践
前端性能监控主要收集哪些数据？	window.onerror错误和window.performance指标
搭建系统如何实现逻辑页面独立发布？	发布JavaScript渲染文件+公共HTML载体
为什么活动页面适合模板化开发？	通过参数化解决多变性需求
单元测试在什么场景最有效？	框架和基础库开发中效果显著

# HTML与语义化
footer标签必须明确什么关联关系？	需指明所属内容区域（如文章/章节）
为什么alt属性不能被figureCaption替代？	alt描述图片内容，figureCaption可能是编号
style标签为什么不支持src属性？	已有link标签满足外部样式需求
iframe的使用场景建议是什么？	PC端历史包袱外避免使用，移动端禁用

# 架构与学习
前端架构解决的三个核心问题？	组件化、适配性、单页应用(SPA)
2019年前端三大框架发展趋势？	Vue/React/Angular稳定发展，生态持续成熟
图形学在前端的应用方向？	替代PS滤镜效果，实现2D/3D渲染
如何建立有效的前端知识体系？	通过写作梳理知识，形成可检索的架构

# 综合问题
为什么术语中保留英文原词？	避免翻译失真，便于查阅标准文档
如何阅读Web标准文档？	配合代码实现理解，MDN是更友好选择
项目技术选型的关键因素？	团队现状、业务需求、基础设施支持
前端如何拓展职业边界？	学习Node/Electron，但需深入领域知识


# 补充
JavaScript中基本类型(如字符串)为什么能调用方法?	引擎自动装箱创建临时包装对象
当使用'abc'.charAt(0)时，底层发生了什么?	1) 创建String临时对象 2) 调用charAt方法 3) 销毁对象
JavaScript装箱操作产生的对象是永久的吗?为什么?	不是永久的，方法调用后立即销毁
以下代码输出什么？"abc".prop = 123; console.log("abc".prop);	undefined（临时对象已销毁）
显式装箱与隐式装箱的区别是什么?	显式: new String()创建持久对象，隐式: .运算符自动创建临时对象
为什么123.toString()会报错而(123).toString()不会?	.被解析为小数点，括号强制识别为对象访问
typeof new String('abc')的返回值是什么?	"object"（包装对象）
typeof 'abc'的返回值是什么?	"string"（原始类型）
布尔值true调用方法时会创建什么包装对象?	new Boolean(true)
包装对象被销毁后，能否访问为其添加的属性?	不能，属性随临时对象一起销毁


Object.defineProperty()的主要作用是什么？	精确控制对象属性的特征（可写性、可枚举性、可配置性）
属性描述符中writable: false的作用是什么？	创建只读属性，阻止属性值被修改
enumerable: false属性在枚举对象属性时会如何表现？	隐藏属性（不会出现在for...in循环或Object.keys()中）
configurable: false的作用是什么？	阻止属性被删除或属性特征被修改
默认使用Object.defineProperty()创建的属性特征是什么？	writable:false, enumerable:false, configurable:false
在严格模式下尝试修改writable:false的属性会发生什么？	抛出TypeError错误
如何用Object.defineProperty()实现属性值的验证？	通过定义setter函数添加验证逻辑
getter/setter和普通属性描述符的区别是什么？	getter/setter允许自定义属性访问逻辑而不是直接存储值
为什么在框架（如Vue.js）中会用到Object.defineProperty？	实现响应式数据追踪变化
Object.defineProperty()和普通属性赋值的核心区别是什么？	defineProperty可以精确控制属性特征，普通赋值默认所有特征均为true
能否同时定义value和getter/setter？为什么？	不能，会抛出错误（无法同时定义访问器和值/可写描述符）


JavaScript中Symbol的主要作用是什么？	创建唯一标识符，避免属性名冲突
为什么Symbol('desc') === Symbol('desc')返回false？	每个Symbol都是唯一的，即使描述相同也不相等
如何获取对象的所有Symbol属性键？	使用Object.getOwnPropertySymbols()
Symbol属性在for-in循环和Object.keys()中可见吗？	不可见，Symbol属性默认不可枚举
如何使用Symbol创建"类私有"属性？	将Symbol作为属性键，利用不可枚举特性隐藏内部状态
Symbol.for()和Symbol()的区别是什么？	Symbol.for()在全局注册表中创建共享Symbol，Symbol()创建唯一Symbol
Symbol.keyFor()方法的作用是什么？	返回全局Symbol的描述文本
哪个内置Symbol用于自定义对象的迭代行为？	Symbol.iterator
Symbol如何避免多个第三方库的属性名冲突？	使用Symbol作为属性键，确保唯一性不受命名影响
在JSON.stringify()中Symbol属性会被序列化吗？	不会，Symbol属性默认被忽略
Symbol属性可以通过Object.assign()复制吗？	可以，Symbol属性会被复制到新对象中


ES6 class的本质是什么？	基于原型继承的语法糖
class中的方法实际定义在哪里？	在构造函数的原型对象上
class的静态方法定义在哪里？	在构造函数本身上，而不是在prototype上
ES6的extends关键字实现了什么？	更规范的继承机制
使用extends时，如何设置原型链？	Object.setPrototypeOf(子类.prototype, 父类.prototype)
super()在构造函数中的作用是什么？	调用父类的构造函数
为什么在子类构造函数中必须先调用super()才能使用this？	ES6规范要求初始化this实例必须由父类完成
class表达式和函数声明的关键区别是什么？	类声明不会提升，存在暂时性死区
ES6类中的非方法变量定义会如何处理？	会创建全局变量（没有类级作用域）
如何证明ES6 class本质是函数？	typeof 类名 返回 "function"
ES6类和ES5原型继承的核心区别是什么？	语法更清晰，但底层机制相同
class能实现真正的私有字段吗？	不能（ES2022前），但ES2022引入了#前缀的私有字段
class支持多重继承吗？	不支持，只能单一继承
class中的静态方法如何访问？	通过类名直接访问，而不是实例
class创建实例是否必须使用new？	必须使用new，否则会报错
子类如何继承父类的静态方法？	Object.setPrototypeOf(子类, 父类)
class是否改变了JavaScript的核心继承模型？	没有，仍然是基于原型的继承


为什么JavaScript中无法用class继承Date等原生对象？	原生对象依赖引擎内部私有字段（如[[DateValue]]），这些字段无法通过原型链继承
Image构造器能否作为普通函数调用？为什么？	否，必须使用new调用。DOM规范要求其作为构造函数使用，否则抛出TypeError
函数调用和new调用时内部方法有何不同？	[[Call]]用于普通调用(f())，[[Construct]]用于构造函数调用(new f())
new调用时如何处理返回值？	返回非对象则忽略并返回新建对象；返回对象则作为结果
普通函数调用时如何绑定this？	非严格模式：绑定全局对象；严格模式：undefined
new调用时如何建立原型链？	自动设置新对象的__proto__指向构造函数的prototype属性
如何检测函数是否作为构造函数被调用？	使用new.target属性：new调用时为函数本身，普通调用时为undefined
箭头函数能否用new调用？为什么？	不能，箭头函数只有[[Call]]内部方法，没有[[Construct]]方法
内置构造函数Symbol/BigInt能否用new调用？	不能，它们只有[[Call]]方法，没有[[Construct]]方法
构造函数返回原始值时如何处理？	new调用时忽略原始值返回值，直接返回创建的新对象


arguments 对象是什么？	类数组对象，包含函数调用时传入的所有参数。
arguments 对象是数组吗？	不是，没有数组方法，可通过 Array.from(arguments) 或 [...arguments] 转成真数组。
非严格模式下修改 arguments[0] 会怎样？	会同步改变对应的形参变量（两者双向绑定）。
严格模式下 arguments 和形参的关系？	彼此独立，互不影响（需 "use strict"）。
arguments.length 表示什么？	函数调用时实际传入的参数数量。
形参数量少于实参时如何访问额外参数？	通过 arguments[索引] 访问（例如 arguments[2] 表示第三个参数）。
箭头函数有 arguments 对象吗？	没有自身 arguments 对象，会继承外层函数的 arguments。
ES6 中替代 arguments 的最佳方案？	剩余参数：function test(...args) {...}（args 是真正的数组）。
如何获取未传递的形参在 arguments 中的值？	对应索引位置值为 undefined（形参变量也是 undefined）。
非严格模式下修改形参变量会怎样影响 arguments？	会同步改变 arguments 对象对应位置的值。
arguments.callee 的作用？	引用当前正在执行的函数（严格模式禁用）。
arguments[Symbol.iterator] 的作用？	使 arguments 可迭代，支持 for...of 循环（类似数组）。


bind() 创建的函数与原函数是同一个函数吗？	不是，bind() 返回全新的函数对象，但执行时会调用原函数
bind() 绑定的 this 能否被 call/apply 覆盖？	不能，绑定函数的 this 永久固定，无法被 call/apply 修改
bind() 如何处理预设参数？	预设参数自动拼接在调用参数之前（顺序：bind预设参数 + 调用时参数）
用 new 调用绑定函数时，绑定的 this 是否生效？	不生效，new 会忽略绑定的 this，但预设参数仍然有效
bind() 后的函数是否有 prototype 属性？	没有，但 instanceof 可关联原函数的原型链
bind() 的主要应用场景有哪些？	解决回调函数 this 丢失问题（如事件处理）、创建偏函数（预设部分参数）
bind() 和箭头函数在 this 处理上的核心区别？	bind() 显式绑定 this，箭头函数隐式绑定（定义时确定且不可改）


谁负责发起JavaScript中的宏观任务(Macrotask)?	宿主环境（如浏览器或Node.js）
请列出3个由宿主环境发起的宏观任务API。	setTimeout、setInterval、I/O操作回调、DOM事件回调、requestAnimationFrame（任选3项）
当调用setTimeout时，哪个部分负责计时操作?	宿主环境（浏览器/Node.js使用系统级计时器）
宏观任务回调函数会被放入哪个队列?	宏任务队列(Macrotask Queue)
在事件循环中，宏观任务何时被执行?	1. 调用栈清空 2. 微任务队列全部执行完成后
为什么宏观任务需要宿主环境发起?	因为JS引擎无法直接操作外部系统（如定时器/网络），需要宿主环境充当桥梁
Node.js中哪些API会产生宏观任务?	setImmediate、I/O回调、定时器回调
浏览器渲染UI属于什么类型的任务?	宏观任务
setTimeout(fn, 0)何时执行?	在所有微任务执行完毕后，下一个宏任务周期执行
如何证明setTimeout是由宿主环境控制的?	1. 计时操作在浏览器/Node线程完成 2. JS引擎只负责回调执行 3. 回调进入宏任务队列的机制由宿主实现


var声明的变量作用域是什么？	函数作用域（非块级作用域），作用域在声明它的整个函数内有效。
var声明的变量是否会穿透if/for等块级作用域？	是，在{}块内var声明的变量会泄漏到外层函数/全局作用域。
什么是变量提升？	var声明会被提升到作用域顶部（赋值不提升），初始值为undefined。
console.log(x); var x=5; 输出什么？	undefined（声明提升，但赋值在原地执行）。
var是否允许重复声明？	允许，且不会报错（let/const不允许）。
for(var i=0;i<3;i++){setTimeout(()=>console.log(i))}输出？	3,3,3（i被整个函数共享，穿透块作用域）。
如何修复循环中的var穿透问题？	方案1：用let替代var；方案2：用IIFE创建闭包：for(var i=0;i<3;i++){(function(j){setTimeout(()=>console.log(j))})(i)}
var声明的全局变量和let有何区别？	var在全局作用域声明会成为window属性（var y=1; window.y //1），而let不会（let z=2; window.z //undefined）。
function test(){ if(true){var x=5;} return x;} 调用test()返回？	5（var穿透if块作用域，属于整个函数作用域）。
如何防止var的变量污染作用域？	1) 始终在函数顶部声明var；2) 优先使用let/const；3) 用IIFE隔离作用域。

普通函数的特点是什么？	通过function关键字定义，有独立this值，可作为构造函数使用，支持arguments对象
箭头函数与普通函数的主要区别？	箭头函数没有独立this（继承外层作用域），不能作为构造函数，不支持arguments对象
类方法如何定义和使用？	在class内部定义，通过实例调用，this绑定到实例，支持静态方法（static）
生成器函数的核心特征是什么？	使用function*语法，通过yield控制执行流程，返回可迭代的生成器对象
class关键字的本质是什么？	构造函数的语法糖，必须用new调用，本质是函数（typeof Class === 'function'）
异步普通函数有什么特殊行为？	用async function定义，隐式返回Promise，内部可用await暂停执行等待异步操作
异步箭头函数的特点是什么？	结合async和箭头函数语法，继承外层this，返回Promise，无独立this绑定
异步生成器函数的作用是什么？	使用async function*语法，支持yield和await，用于异步数据流处理
普通函数和箭头函数的this绑定有何不同？	普通函数的this由调用方式决定，箭头函数的this由定义时的词法作用域决定
如何区分异步函数和异步生成器函数？	异步函数用async定义返回Promise，异步生成器用async function*定义返回异步迭代器

在JavaScript类中，当通过实例调用方法时，`this`指向什么？	指向当前实例对象。
若将类方法解构后直接调用（未绑定），`this`会是什么值？为什么？	`undefined`。类默认运行在严格模式，独立函数调用时`this`为`undefined`。
如何永久绑定类方法使其无论何种调用方式都指向实例？（2种方案）	1. 使用箭头函数类字段：`method = () => {...}`\n2. 构造函数中绑定：`constructor() { this.method = this.method.bind(this) }`
类方法中的严格模式是可选的吗？	不是。ES6规范强制类声明和类表达式默认运行在严格模式。
非严格模式下独立函数调用的`this`是什么？	全局对象（如浏览器中的`window`），但类方法不受此影响（默认严格模式）。
为什么类方法要求严格模式？	避免意外修改全局对象，提高代码安全性，强制规范的`this`行为。
如何临时解决解构后调用的`this`丢失问题？	调用时显式绑定：`const fn = obj.method.bind(obj); fn();`
箭头函数类字段为何能绑定`this`？	箭头函数无自身`this`，自动捕获定义时的词法作用域（实例创建时的`this`）。
手动绑定方法时，应该在类的什么生命周期操作？	在构造函数（constructor）中进行绑定操作。
独立调用类方法导致`this=undefined`的好处是什么？	防止意外污染全局作用域，使错误更易暴露（避免隐式绑定）。

